locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,dnds,cross_validated
RS_RS18920,AMP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.1506109735304167,0.874934909419803,0.0,1.0,564,0,78.69,3,3,0,15,2.1016659435152105,True
RS_RS18925,membrane protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.2373117787935418,0.7943926626763644,0.0,0.0,206,0,79.84,0,3,0,21,,True
RS_RS18930,acyl carrier protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_pangenome_strong,1,0.5574470869517797,0.5199865545295177,0.2631578947368421,0.0,82,0,80.27,0,3,6,15,,False
RS_RS18935,phosphopantetheine-binding protein,UNRESOLVED,unknown,0,N_pangenome_some,0,0.5482504261009367,0.5913548418747094,0.25,1.0,86,0,80.56,1,3,6,17,,False
RS_RS18940,lysophospholipid acyltransferase family protein,UNRESOLVED,unknown,0,E_cons_core,1,0.8498754511631109,0.1322843124148573,0.6666666666666666,1.0,269,0,81.07,3,3,43,31,,False
RS_RS18945,beta-ketoacyl synthase chain length factor,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_strong,0,0.3257689539958635,0.7268802139254822,0.1052631578947368,0.0,234,0,81.81,0,3,2,19,,False
RS_RS18950,flagellar biosynthetic protein FliR,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2465448797815607,0.7600700584765597,0.0303030303030303,1.0,263,0,82.94,3,3,1,56,0.284921311461659,True
RS_RS18955,flagellar biosynthesis protein FliQ,UNRESOLVED,unknown,0,,0,0.5967423666012763,0.4107602786062909,0.303030303030303,1.0,90,0,82.9,3,3,25,33,0.17086449689723268,False
RS_RS18960,flagellar type III secretion system pore protein FliP,CONFIDENT_NONESSENTIAL,non-essential,1,N_score|E_dnds,0,0.3670691843051579,0.6559634717579315,0.1515151515151515,1.0,250,0,82.38,3,3,7,50,0.08812624498334597,True
RS_RS18965,flagellar biosynthetic protein FliO,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2553528561523153,0.7121039700025525,0.0,0.0,131,0,81.81,3,3,0,3,0.3552568694609228,True
RS_RS18970,flagellar motor switch protein FliN,UNRESOLVED,unknown,0,,1,0.5363407742982743,0.4598487794318923,0.2758620689655172,0.0,157,0,81.32,3,3,9,25,,False
RS_RS18975,flagellar motor switch protein FliM,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2042166670257661,0.8504476845559699,0.0,0.0,336,0,80.59,3,3,0,35,0.1273381476309311,True
RS_RS18980,flagellar basal body-associated protein FliL,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2828030992951668,0.7654377741185159,0.037037037037037,0.0,165,0,79.84,3,3,1,31,,False
RS_RS18985,putative bifunctional diguanylate cyclase/phosphodiesterase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1392849825130741,0.8584344133766763,0.0,0.0,579,1,78.25,3,3,0,3,0.13545550132408776,True
RS_RS18990,LuxR C-terminal-related transcriptional regulator,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2334097152830708,0.7841645591194687,0.0,0.0,211,0,77.05,3,3,1,2,0.15214941824258316,False
RS_RS18995,flagellin,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2709671574443224,0.7907177754919479,0.0714285714285714,0.0,274,1,75.94,3,3,3,48,0.11882680456671194,False
RS_RS19000,flagellar filament capping protein FliD,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1217597956783868,0.9086342432570517,0.0,0.0,686,1,74.3,3,3,0,4,0.18904140468384034,True
RS_RS19005,flagellar export chaperone FliS,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2444190835954847,0.7644582915774112,0.0,0.0,141,1,73.0,3,3,0,29,0.17692099806979944,True
RS_RS19010,flagellar protein FliT,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds,0,0.7591879651104517,0.18678892979113448,0.5,1.0,119,1,72.55,3,3,2,9,0.07110486305910964,True
RS_RS19015,MarR family winged helix-turn-helix transcriptional regulator,UNRESOLVED,unknown,0,N_redundancy,1,0.7669397441798307,0.17561288938032274,0.4871794871794871,13.0,148,0,72.12,3,3,206,90,0.10152040264089231,False
RS_RS19020,glycosyltransferase family 2 protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1895393541358705,0.810439179566152,0.0,0.0,363,0,71.11,3,3,0,3,0.19089762966485058,True
RS_RS19025,glycosyltransferase family 32 protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1697302976422895,0.8649139803462436,0.0,0.0,458,0,69.88,3,3,0,3,,True
RS_RS19030,flagellar hook-basal body complex protein FliE,UNRESOLVED,unknown,0,E_dnds,1,0.6147772669557481,0.43605601885825646,0.3333333333333333,0.0,111,0,68.92,3,3,16,24,0.030719979075736675,False
RS_RS19035,flagellar basal-body MS-ring/collar protein FliF,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1307738464886772,0.8732948188786962,0.0,0.0,612,1,67.6,3,3,0,39,1.0539530357095184,True
RS_RS19040,flagellar motor switch protein FliG,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1913860783104178,0.828965277913446,0.0,0.0,331,1,66.19,3,3,0,41,0.11491122353023481,True
RS_RS19045,flagellar assembly protein FliH,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2382148238844275,0.6851604895502715,0.0416666666666666,0.0,249,1,65.29,3,3,3,24,0.146557365258556,False
RS_RS19050,flagellar protein export ATPase FliI,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.190385973741168,0.7854388434226506,0.0555555555555555,1.0,482,1,64.2,3,3,2,60,0.18298244549646966,True
RS_RS19055,flagellar export protein FliJ,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3938231430226432,0.5858591905608423,0.1666666666666666,0.0,156,1,63.15,3,3,4,24,,True
RS_RS19060,flagellar hook-length control protein FliK,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1438232122395854,0.8135810199520226,0.0,0.0,519,1,62.11,3,3,0,3,,True
RS_RS19065,DedA family protein/thiosulfate sulfurtransferase GlpE,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1941792493745151,0.7985932205765948,0.0,0.0,327,0,60.5,3,3,0,10,0.1392173394624941,True
RS_RS19070,GNAT family N-acetyltransferase,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.4029966544905012,0.5039372238273437,0.1875,2.0,184,1,59.56,3,3,18,66,0.3970578906480271,True
RS_RS19075,GGDEF domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.1581077435525566,0.8599851981783818,0.0,0.0,489,0,58.51,1,3,0,1,,True
RS_RS19080,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2479172599777403,0.7405195953690046,0.0,0.0,101,1,56.83,3,3,0,3,,True
RS_RS19085,diguanylate cyclase,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1525694689415814,0.868285263550267,0.0,0.0,513,0,55.88,2,3,0,2,0.330279687163885,True
RS_RS19090,BON domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2162700989928493,0.7209894625143338,0.0,0.0,196,1,54.44,3,3,0,3,,True
RS_RS19095,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2460005234019474,0.7672113335552536,0.0,1.0,115,1,53.65,3,3,0,7,,True
RS_RS19105,phosphatase PAP2 family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2158522679780626,0.7485578036891011,0.0,0.0,221,0,49.62,2,3,0,2,,True
RS_RS19110,CFI-box-CTERM domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1863945408375177,0.7936130736697724,0.0,0.0,338,0,48.7,2,3,0,2,1.2744935058542868,True
RS_RS19115,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1415059833620592,0.86588614372797,0.0,0.0,551,0,47.36,2,3,0,2,,True
RS_RS19120,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1228943683927685,0.8898424989711314,0.0,0.0,653,0,45.55,2,3,0,2,0.12720070000760356,True
RS_RS19130,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.236386642149828,0.725575708053952,0.0,0.0,115,1,43.62,1,3,1,0,,True
RS_RS19135,DUF1345 domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2069318884035909,0.7730974655543174,0.0,0.0,225,1,43.02,3,3,0,19,0.1921298370167337,True
RS_RS19140,AI-2E family transporter,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,1,0.2228068246925828,0.75698143216772,0.0625,0.0,342,1,42.17,3,3,1,19,0.22883930247979306,False
RS_RS19145,MFS transporter,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.1879441226899109,0.8022642545462463,0.04,0.0,412,1,40.32,3,3,1,33,0.2503300183951684,False
RS_RS19150,ParB N-terminal domain-containing protein,UNRESOLVED,unknown,0,E_cons_core,0,0.9636897630979294,0.015870871859027757,1.0,0.0,147,0,39.47,3,3,1,3,0.17590132952461707,False
RS_RS19155,TonB-dependent receptor,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.1455033392482673,0.8632340237195321,0.054054054054054,13.0,747,0,37.98,3,3,23,555,,True
RS_RS19160,RNA polymerase sigma factor,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2127471590958093,0.7803164139787149,0.0,0.0,197,1,36.29,3,3,0,3,0.19113453058791657,True
RS_RS19165,TonB-dependent siderophore receptor,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1264535635421386,0.8857968459646631,0.054054054054054,13.0,822,1,34.6,3,3,23,555,0.1457835686965565,True
RS_RS19170,2%2C3-diaminopropionate biosynthesis protein SbnA,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|E_dnds|P_rogue,0,0.174910962074024,0.8028087263243971,0.0,0.0,339,1,32.76,3,3,0,6,0.05246601593871828,True
RS_RS19175,2%2C3-diaminopropionate biosynthesis protein SbnB,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2494946556736666,0.737926937837514,0.0952380952380952,2.0,341,1,31.74,3,3,9,47,,True
RS_RS19180,IucA/IucC family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1157079365637834,0.8486571185189526,0.0,0.0,630,1,30.29,3,3,0,8,,True
RS_RS19185,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2822487732206771,0.6220653287199663,0.1463414634146341,10.0,406,1,28.74,3,3,87,364,0.1892841752976403,True
RS_RS19190,IucA/IucC family protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1556078539365276,0.819741017914922,0.0666666666666666,1.0,612,1,27.21,3,3,2,26,0.19060623687684064,True
RS_RS19195,IucA/IucC family protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.1596761282692033,0.8143606848933732,0.0666666666666666,1.0,590,1,25.41,3,3,2,26,0.16505513760523616,True
RS_RS19200,HpcH/HpaI aldolase family protein,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,1,0.3002078646311266,0.5923417379745307,0.1363636363636363,2.0,268,1,24.13,3,3,14,38,1.6145797600646263,True
RS_RS19205,type III PLP-dependent enzyme,UNRESOLVED,unknown,0,E_cons_core|E_geometry,1,0.6483972320736096,0.2621761282108336,0.5121951219512195,1.0,414,1,23.12,3,3,32,34,0.14319592646599358,True
RS_RS19210,phosphoribosyltransferase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.202899271345244,0.7403860312298809,0.0,0.0,225,0,22.06,3,3,0,14,0.17020204416776452,True
RS_RS19215,HdeD family acid-resistance protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2132924996051394,0.7382478677925184,0.0,0.0,187,0,21.41,3,3,0,10,0.20391101208043408,True
RS_RS19220,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2398844282986261,0.7130253482446042,0.0,0.0,92,0,20.66,3,3,0,5,0.23034241356135435,True
RS_RS19225,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.1681072941201616,0.8684950464962897,0.0,1.0,400,0,19.46,0,3,0,18,,True
RS_RS19230,alcohol dehydrogenase,UNRESOLVED,unknown,0,N_redundancy,0,0.5536470452716229,0.45990898559380566,0.358974358974359,14.0,344,0,18.32,3,3,253,228,1.6188594745868439,False
RS_RS19235,flavin monoamine oxidase family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1698705522871875,0.8571354453067687,0.0,0.0,379,0,17.09,2,3,0,4,,True
RS_RS19240,cupin domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2072817903767931,0.8328544640550383,0.0,0.0,227,0,16.19,2,3,0,6,0.29410945464506705,True
RS_RS19245,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.2476888700558296,0.8371048361291631,0.0,0.0,94,0,15.56,2,3,0,3,0.18548393927834908,True
RS_RS19250,transcriptional regulator GcvA,CONFIDENT_ESSENTIAL,essential,3,E_cons_core|E_geometry|E_dnds|F_core_redundant,1,0.8522847118043573,0.12936668147961042,0.6097560975609756,57.0,305,1,14.65,3,3,1595,667,0.0872318818999759,True
RS_RS19255,GntR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,1,0.7655292590278567,0.18691783101503026,0.5555555555555556,5.0,219,0,13.48,3,3,290,149,0.10422039091444422,True
RS_RS19260,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2809947931375043,0.7198897371276969,0.1463414634146341,10.0,407,1,12.41,3,3,87,364,1.5498772759643629,True
RS_RS19265,isochorismatase family cysteine hydrolase,UNRESOLVED,unknown,0,E_geometry,0,0.5492106075557454,0.4241542641533591,0.3428571428571428,2.0,198,1,11.49,3,3,67,71,,False
RS_RS19270,HlyD family secretion protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1908834735898507,0.7930595929536912,0.0263157894736842,4.0,364,0,10.32,3,3,5,201,,True
RS_RS19275,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_long_lagging,0,0.2239626649379937,0.7488583815112168,0.1428571428571428,0.0,540,0,8.93,1,3,2,7,,True
RS_RS19280,efflux transporter outer membrane subunit,CONDITIONAL_SUSPECT,unknown,0,N_score|N_redundancy|N_long_lagging|P_conditional,0,0.3859528101340675,0.5434654961767292,0.2631578947368421,19.0,496,0,7.38,3,3,104,359,0.221739124428526,True
RS_RS19285,TetR/AcrR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,0,0.7570796566517703,0.16655331386991967,0.5365853658536586,15.0,210,1,6.11,3,3,362,261,2.993740557906435,True
RS_RS19290,pirin family protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3131672693627565,0.6387204818498384,0.1388888888888889,2.0,246,0,5.36,3,3,10,72,0.2792063310682561,True
RS_RS19295,alkene reductase,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile,1,0.2072212824951903,0.760110963684439,0.054054054054054,3.0,360,0,4.44,3,3,13,144,,True
RS_RS19300,SDR family NAD(P)-dependent oxidoreductase,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.180495927120994,0.8170904424732073,0.0,0.0,303,0,3.33,3,3,0,3,0.32218698814071695,True
RS_RS19305,LysR family transcriptional regulator,UNRESOLVED,unknown,0,E_cons_core|E_geometry|N_mobile|F_core_redundant,1,0.8483901839131918,0.10269429383372249,0.6097560975609756,57.0,293,1,2.33,3,3,1595,667,0.18839944288496616,True
RS_RS19360,RHS repeat domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_long_lagging,0,0.1212162697237084,0.9113836521906528,0.0,0.0,610,0,2.37,1,3,0,1,,True
RS_RS19375,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,1,0.215573713535798,0.8022366723193043,0.0,0.0,165,0,1.01,1,3,0,1,0.2521466875614837,True
RS_RS19380,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.1961088800623798,0.8162884330061934,0.0,0.0,239,0,1.6,1,3,0,1,0.220721963650557,True
RS_RS19400,type II secretion system F family protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|E_dnds,1,0.1619373224104226,0.8531724224424035,0.0,2.0,398,0,1.7,3,3,0,7,0.03384781031487179,True
RS_RS19405,type II secretion system major pseudopilin GspG,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_mobile|E_dnds,1,0.3667313869757503,0.6190577422867214,0.1538461538461538,3.0,145,0,2.52,3,3,6,39,0.0862288989600872,True
RS_RS19410,type II secretion system protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho,1,0.2215462672102217,0.8104529170322244,0.0,1.0,155,0,2.97,3,3,0,5,,False
RS_RS19415,type IV pilin protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho,1,0.2288916126518255,0.8034245112787514,0.0,1.0,129,0,3.38,3,3,0,5,0.12259184464157472,False
RS_RS19420,type II secretion system protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|E_dnds,1,0.2183081055152832,0.7605680616062465,0.0,2.0,159,0,3.81,3,3,0,7,0.06665690076205855,True
RS_RS19425,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2137620118969888,0.7618352059695985,0.0,0.0,163,0,3.74,1,3,1,0,0.15242936359752476,True
RS_RS19430,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2079366845659178,0.8002692552942697,0.0,0.0,193,0,3.2,1,3,0,1,,True
RS_RS19445,discoidin domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.0384608113095463,0.9770299917994785,0.0,0.0,1369,1,3.38,1,3,0,1,0.15954790887841308,True
RS_RS19455,IS256-like element ISRso7 family transposase,CONFIDENT_NONESSENTIAL,non-essential,2,E_cons_core|E_geometry|N_pangenome_strong|N_mobile,1,0.7773325291399263,0.18248450426033494,0.6666666666666666,0.0,417,1,0.0,0,3,10,4,,False
RS_RS19460,amino acid ABC transporter ATP-binding protein,UNRESOLVED,unknown,0,E_cons_core|N_mobile|F_core_redundant,1,0.9429891305959917,0.03366233480996489,0.926829268292683,10.0,250,0,1.58,3,3,535,11,0.10776975780605026,True
RS_RS19465,amino acid ABC transporter permease,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,1,0.4066155026625511,0.5506515735820856,0.21875,11.0,263,0,2.35,3,3,104,298,0.10872954328679313,False
RS_RS19470,substrate-binding periplasmic protein,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,1,0.3013948122173371,0.6938167643659842,0.1111111111111111,11.0,256,0,3.15,3,3,58,429,2.3323253418308973,True
RS_RS19475,Lrp/AsnC family transcriptional regulator,UNRESOLVED,unknown,0,N_redundancy|N_mobile|E_dnds,1,0.6589333845827177,0.30066912019912245,0.4102564102564102,9.0,146,0,4.01,3,3,176,153,0.02503676690721153,False
RS_RS19480,ornithine cyclodeaminase,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile|E_dnds,0,0.2339814920925316,0.7512329686517811,0.0952380952380952,2.0,350,1,4.9,3,3,9,47,0.0886188391750171,True
RS_RS19485,citrulline utilization hydrolase CtlX,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2763542087651944,0.6390217998018676,0.1428571428571428,0.0,320,1,5.9,3,3,1,10,0.1506590994819567,True
RS_RS19490,HAD hydrolase-like protein,UNRESOLVED,unknown,0,N_redundancy,0,0.4738529622819423,0.4396982001152079,0.2682926829268293,7.0,206,0,6.73,3,3,91,229,0.297938487888665,False
RS_RS19495,DUF3005 domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2152735490214352,0.7128967343056059,0.0,0.0,149,0,7.63,3,3,0,3,,True
RS_RS19500,M20 family peptidase,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2134824218621604,0.7479224425881004,0.1304347826086956,0.0,511,1,9.4,3,3,5,34,0.23376690596084665,True
RS_RS19505,heavy metal sensor histidine kinase,UNRESOLVED,unknown,0,N_redundancy,0,0.4819167553496534,0.43571441274410333,0.358974358974359,10.0,466,0,10.98,3,3,151,240,0.1331859635716696,False
RS_RS19510,heavy metal response regulator transcription factor,CONFIDENT_ESSENTIAL,essential,2,E_cons_core|E_dnds|F_core_redundant,1,0.9120728397884774,0.055616327192355514,0.7948717948717948,17.0,225,0,12.01,3,3,516,159,0.0979019005058903,True
RS_RS19515,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2239674640940627,0.7130057469954616,0.0,0.0,102,1,12.77,3,3,0,3,,True
RS_RS19520,TolC family protein,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3917939410128837,0.45702496368767115,0.2631578947368421,19.0,442,1,12.24,3,3,104,359,,True
RS_RS19525,efflux RND transporter periplasmic adaptor subunit,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.3079827917398095,0.5777332233184878,0.1794871794871795,13.0,405,1,10.95,3,3,138,374,1.833765444286023,True
RS_RS19530,efflux RND transporter permease subunit,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.0924274213735276,0.9098303791994694,0.0769230769230769,14.0,1065,1,8.73,3,3,55,416,0.1479537545734846,True
RS_RS19535,HIT family protein,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3252182476260794,0.6151360953487401,0.1219512195121951,0.0,145,0,6.91,3,3,6,51,0.13463419516237282,True
RS_RS19585,2-hydroxyacid dehydrogenase,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.3440696705858582,0.5786167321845959,0.1951219512195122,4.0,311,0,1.2,3,3,39,144,0.16701790622740809,True
