organism,locus_tag,gene_name,essential,source,source_url
reut,H16_B2092,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2093,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2094,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2095,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2097,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2098,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2099,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2100,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2101,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2102,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2107,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2108,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2109,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2110,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2111,,1,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2112,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2114,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2115,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2116,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2117,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2118,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2119,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2120,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2121,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2122,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2124,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2125,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2127,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2128,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2132,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2133,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2134,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2136,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2137,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2138,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2139,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2140,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2141,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2142,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2143,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2145,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2146,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2147,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2148,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2149,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2150,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2151,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2152,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2153,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2154,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2155,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2159,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2160,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2161,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2163,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2164,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2165,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2166,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2167,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2170,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2171,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2172,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2173,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2174,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2175,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2176,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2177,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2178,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2179,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2180,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2181,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2182,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2183,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2184,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2185,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2186,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2187,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2188,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2190,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2195,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2196,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2197,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2198,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2199,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2200,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2201,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2202,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2203,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2204,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2205,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2206,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2207,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2208,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2209,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2210,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2212,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2213,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2214,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2215,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2216,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2217,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2218,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2219,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2221,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2222,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2223,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2224,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2225,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2226,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2228,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2230,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2231,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2232,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2236,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2237,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2238,,1,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2239,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
reut,H16_B2240,,0,Jahn lab Ralstonia TraDIS,https://raw.githubusercontent.com/m-jahn/R-notebook-ralstonia-proteome/master/data/output/essentiality_escher.csv
