locus_tag,product,tier,predicted_call,measured_essential,score_all_combined,conservation,n_paralogs,gene_len_aa,n_sisters,absent_all_sisters,rogue_suspect
RS_RS18380,EAL domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.058225276915797,0.0,0.0,1179,3,False,True
RS_RS18385,methyl-accepting chemotaxis protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1531450235063699,0.0,1.0,530,3,False,False
RS_RS18390,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2546283556185856,0.0,0.0,85,3,False,True
RS_RS18395,siderophore-interacting protein,PHENOTYPE_REQUIRED,unknown,0,0.2520939941760325,0.0526315789473684,0.0,278,3,False,True
RS_RS18400,PadR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.2279106848187577,0.0,0.0,219,3,False,True
RS_RS18405,pyroglutamyl-peptidase I,CONFIDENT_NONESSENTIAL,non-essential,0,0.229260975320397,0.0,1.0,216,3,False,False
RS_RS18410,MarR family winged helix-turn-helix transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.2496292776914407,0.0,0.0,140,3,False,True
RS_RS18415,DUF3757 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2513679714056545,0.0,0.0,127,3,False,True
RS_RS18420,glucan biosynthesis protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1540328766032656,0.0,2.0,538,3,False,False
RS_RS18430,GNAT family N-acetyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.4076037817935261,0.1875,2.0,183,3,False,False
RS_RS18435,type IV toxin-antitoxin system AbiEi family antitoxin,CONFIDENT_ESSENTIAL,essential,1,0.9522360471419788,1.0,0.0,371,2,False,False
RS_RS18440,nucleotidyl transferase AbiEii/AbiGii toxin family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2070481843117539,0.0,0.0,288,2,False,False
RS_RS18445,TIGR02679 family protein,PHENOTYPE_REQUIRED,unknown,0,0.1728940274122241,0.0,0.0,435,3,False,True
RS_RS18450,TIGR02680 family protein,PHENOTYPE_REQUIRED,unknown,0,0.0451027152121935,0.0,0.0,1377,3,False,True
RS_RS18455,TIGR02678 family protein,PHENOTYPE_REQUIRED,unknown,0,0.1739672446406827,0.0,0.0,417,3,False,True
RS_RS18460,TIGR02677 family protein,PHENOTYPE_REQUIRED,unknown,0,0.1534679823415118,0.0,0.0,518,3,False,True
RS_RS18465,M20/M25/M40 family metallo-hydrolase,CONFIDENT_ESSENTIAL,essential,1,0.8987047542725961,0.825,4.0,407,3,False,False
RS_RS18475,gamma-glutamyltransferase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1503441663682587,0.0263157894736842,2.0,579,3,False,False
RS_RS18480,chitinase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1742210757702655,0.0,0.0,402,1,False,False
RS_RS18485,cysteine synthase A,PHENOTYPE_REQUIRED,unknown,1,0.6283440183722728,0.4358974358974359,1.0,325,3,False,False
RS_RS18490,alpha%2Calpha-trehalase TreA,PHENOTYPE_REQUIRED,unknown,0,0.1365955239806945,0.0,0.0,552,3,False,True
RS_RS18495,2OG-Fe(II) oxygenase,PHENOTYPE_REQUIRED,unknown,0,0.236041668122129,0.0,0.0,125,3,False,True
RS_RS18500,discoidin domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.1579218237201359,0.0,0.0,476,3,False,True
RS_RS18515,APC family permease,CONFIDENT_NONESSENTIAL,non-essential,0,0.1628931907592666,0.0294117647058823,2.0,544,3,False,False
RS_RS18520,MATE family efflux transporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.1701190670517318,0.025,3.0,458,3,False,False
RS_RS25200,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,1,0.2398119516619808,0.0,0.0,94,1,False,False
RS_RS18530,LuxR C-terminal-related transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.1845891837086689,0.0,0.0,300,3,False,True
RS_RS18535,poly-beta-1%2C6 N-acetyl-D-glucosamine export porin PgaA,CONFIDENT_NONESSENTIAL,non-essential,0,0.0912468287209885,0.0,0.0,817,1,False,False
RS_RS18540,poly-beta-1%2C6-N-acetyl-D-glucosamine N-deacetylase PgaB,CONFIDENT_NONESSENTIAL,non-essential,0,0.1049547502180857,0.0,0.0,725,1,False,False
RS_RS18545,poly-beta-1%2C6-N-acetyl-D-glucosamine synthase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1593441810837649,0.0,0.0,425,1,False,False
RS_RS18550,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1760481052124413,0.0,0.0,330,1,False,False
RS_RS18555,TolC family protein,PHENOTYPE_REQUIRED,unknown,0,0.4015453983987078,0.2631578947368421,19.0,495,3,False,False
RS_RS18560,HlyD family type I secretion periplasmic adaptor subunit,CONFIDENT_NONESSENTIAL,non-essential,0,0.2142256240735066,0.081081081081081,1.0,448,3,False,False
RS_RS18565,type I secretion system permease/ATPase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1092384485048664,0.0,1.0,726,3,False,False
RS_RS18575,calcium-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.1028038163660164,0.0,0.0,726,3,False,True
RS_RS18580,XopAD/skwp family type III secretion system effector,CONFIDENT_NONESSENTIAL,non-essential,0,0.0094317899767021,0.0,1.0,2339,3,False,False
RS_RS18585,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2273966964043001,0.0,0.0,115,2,False,False
RS_RS18590,GNAT family N-acetyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.2639851693450491,0.0625,0.0,156,3,False,True
RS_RS18600,methyl-accepting chemotaxis protein,CONFIDENT_NONESSENTIAL,non-essential,1,0.2101726250963397,0.1034482758620689,8.0,516,3,False,False
RS_RS18605,XopB/HopD1 family type III secretion system effector,PHENOTYPE_REQUIRED,unknown,0,0.1192476598615598,0.0,0.0,644,3,False,True
RS_RS18610,SDR family NAD(P)-dependent oxidoreductase,CONFIDENT_ESSENTIAL,essential,1,0.9644918031599866,1.0,27.0,256,3,False,False
RS_RS18615,CGNR zinc finger domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.3959844889860833,0.2,0.0,192,3,False,False
RS_RS18620,NAD(P)H-dependent flavin oxidoreductase,PHENOTYPE_REQUIRED,unknown,0,0.2865905791811931,0.15625,3.0,363,3,False,False
RS_RS18625,LysR substrate-binding domain-containing protein,CONFIDENT_ESSENTIAL,essential,1,0.8537659089693836,0.6097560975609756,57.0,306,3,False,False
RS_RS18630,PadR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.2117217161861072,0.0,0.0,179,3,False,True
RS_RS18635,MFS transporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.1988093594166293,0.0666666666666666,1.0,451,3,False,False
RS_RS18640,efflux transporter outer membrane subunit,PHENOTYPE_REQUIRED,unknown,0,0.4032530339133501,0.2631578947368421,19.0,477,3,False,False
RS_RS18645,multidrug efflux RND transporter permease subunit,CONFIDENT_NONESSENTIAL,non-essential,0,0.1041132782923044,0.0769230769230769,14.0,1050,3,False,False
RS_RS18650,efflux RND transporter periplasmic adaptor subunit,PHENOTYPE_REQUIRED,unknown,0,0.336117713976845,0.1794871794871795,13.0,386,3,False,False
RS_RS18655,response regulator,CONFIDENT_NONESSENTIAL,non-essential,0,0.1947858648561548,0.0,0.0,257,2,False,False
RS_RS18660,ATP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2350578425157054,0.0909090909090909,0.0,361,2,False,False
RS_RS18665,NAD(P)H-dependent flavin oxidoreductase,PHENOTYPE_REQUIRED,unknown,0,0.3151090917782798,0.15625,3.0,336,3,False,False
RS_RS18670,nuclear transport factor 2 family protein,PHENOTYPE_REQUIRED,unknown,0,0.3845501520978069,0.1666666666666666,0.0,148,3,False,False
RS_RS18675,universal stress protein,PHENOTYPE_REQUIRED,unknown,0,0.2258679419191223,0.0,0.0,156,3,False,True
RS_RS18680,heavy metal translocating P-type ATPase,CONFIDENT_NONESSENTIAL,non-essential,0,0.2382902460786188,0.2439024390243902,2.0,785,3,False,False
RS_RS18685,Cd(II)/Pb(II)-responsive transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.4588219295292818,0.2285714285714285,3.0,159,3,False,False
RS_RS18690,four-helix bundle copper-binding protein,PHENOTYPE_REQUIRED,unknown,1,0.354291637274127,0.125,0.0,134,3,False,False
RS_RS18695,2-isopropylmalate synthase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1815388708021063,0.0789473684210526,1.0,577,3,False,False
RS_RS18700,XopAG/AvrGf1 family type III secretion system effector,CONFIDENT_NONESSENTIAL,non-essential,0,0.1572273870349123,0.0,0.0,475,2,False,False
RS_RS18705,(2Fe-2S)-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.5111415902444442,0.28125,3.0,153,3,False,False
RS_RS18710,xanthine dehydrogenase family protein molybdopterin-binding subunit,CONFIDENT_NONESSENTIAL,non-essential,0,0.1028389481765315,0.0,2.0,750,3,False,False
RS_RS18715,organic hydroperoxide resistance protein,PHENOTYPE_REQUIRED,unknown,0,0.5111355970018898,0.28125,1.0,145,3,False,False
RS_RS18720,nucleotidyltransferase family protein,PHENOTYPE_REQUIRED,unknown,0,0.3255368212085053,0.1379310344827586,0.0,200,3,False,False
RS_RS18725,GntR family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,0,0.2542291061213357,0.0714285714285714,1.0,312,3,False,False
RS_RS18730,isocitrate/isopropylmalate dehydrogenase family protein,PHENOTYPE_REQUIRED,unknown,1,0.6717102104079423,0.4878048780487805,4.0,366,3,False,False
RS_RS18735,aconitate hydratase AcnA,PHENOTYPE_REQUIRED,unknown,0,0.2827749179667346,0.3157894736842105,2.0,878,3,False,False
RS_RS18740,GntR family transcriptional regulator,CONFIDENT_NONESSENTIAL,non-essential,0,0.2469293273940882,0.0714285714285714,1.0,299,3,False,False
RS_RS18745,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,CONFIDENT_NONESSENTIAL,non-essential,0,0.808872628547165,0.8275862068965517,0.0,864,0,True,False
RS_RS18750,hypothetical protein,PHENOTYPE_REQUIRED,unknown,1,0.2485245243643457,0.0,0.0,68,3,False,True
RS_RS18755,putative bifunctional diguanylate cyclase/phosphodiesterase,PHENOTYPE_REQUIRED,unknown,0,0.0882491031989752,0.0,0.0,895,3,False,True
RS_RS18760,H-NS family nucleoid-associated regulatory protein,CONFIDENT_ESSENTIAL,essential,0,0.9675678105503878,1.0,2.0,97,3,False,False
RS_RS18765,GntR family transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.5224587923302577,0.3142857142857143,4.0,243,3,False,False
RS_RS18770,porin,PHENOTYPE_REQUIRED,unknown,1,0.359002677577163,0.2,4.0,352,3,False,False
RS_RS18775,LuxR C-terminal-related transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.6724296114794954,0.4210526315789473,11.0,237,3,False,False
RS_RS18780,flagella synthesis protein FlgN,PHENOTYPE_REQUIRED,unknown,0,0.2410329680158584,0.0,0.0,154,3,False,True
RS_RS18785,flagellar biosynthesis anti-sigma factor FlgM,CONFIDENT_ESSENTIAL,essential,1,0.967360576762768,1.0,0.0,107,3,False,False
RS_RS18790,flagellar basal body P-ring formation chaperone FlgA,PHENOTYPE_REQUIRED,unknown,0,0.2292143853525958,0.0416666666666666,0.0,296,3,False,True
RS_RS18795,flagellar basal body rod protein FlgB,PHENOTYPE_REQUIRED,unknown,0,0.313618730893537,0.0909090909090909,0.0,154,3,False,True
RS_RS18800,flagellar basal body rod protein FlgC,PHENOTYPE_REQUIRED,unknown,0,0.2656622510415519,0.0303030303030303,0.0,136,3,False,True
RS_RS18805,flagellar hook assembly protein FlgD,PHENOTYPE_REQUIRED,unknown,0,0.216051357892862,0.0,0.0,222,3,False,True
RS_RS18810,flagellar hook protein FlgE,PHENOTYPE_REQUIRED,unknown,0,0.1717358974747503,0.0,0.0,402,3,False,True
RS_RS18815,flagellar basal-body rod protein FlgF,PHENOTYPE_REQUIRED,unknown,0,0.255958557284377,0.0606060606060606,0.0,246,3,False,True
RS_RS18820,flagellar basal-body rod protein FlgG,PHENOTYPE_REQUIRED,unknown,0,0.2548144237750303,0.0606060606060606,0.0,261,3,False,True
RS_RS18825,flagellar basal body L-ring protein FlgH,PHENOTYPE_REQUIRED,unknown,0,0.2573977210870944,0.0606060606060606,0.0,245,3,False,True
RS_RS18830,flagellar basal body P-ring protein FlgI,PHENOTYPE_REQUIRED,unknown,0,0.1992683046867937,0.0303030303030303,0.0,370,3,False,True
RS_RS18835,flagellar assembly peptidoglycan hydrolase FlgJ,PHENOTYPE_REQUIRED,unknown,0,0.2086876946538038,0.04,0.0,362,3,False,True
RS_RS18840,flagellar hook-associated protein FlgK,PHENOTYPE_REQUIRED,unknown,0,0.1254549950346717,0.0,0.0,643,3,False,True
RS_RS18845,flagellar hook-associated protein FlgL,PHENOTYPE_REQUIRED,unknown,0,0.1947788973013374,0.0,0.0,317,3,False,True
RS_RS18850,YoaK family protein,PHENOTYPE_REQUIRED,unknown,0,0.3501892926023836,0.1578947368421052,0.0,248,3,False,False
RS_RS18855,NAD(P)/FAD-dependent oxidoreductase,PHENOTYPE_REQUIRED,unknown,0,0.23036147038615,0.0714285714285714,0.0,420,3,False,True
RS_RS18860,class I SAM-dependent methyltransferase,CONFIDENT_NONESSENTIAL,non-essential,0,0.2154431426358989,0.0,0.0,247,0,True,False
RS_RS18865,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.3572324707345283,0.1111111111111111,0.0,145,0,True,False
RS_RS18870,beta-ketoacyl synthase N-terminal-like domain-containing protein,CONFIDENT_ESSENTIAL,essential,0,0.8685043452609249,0.7586206896551724,1.0,405,0,True,False
RS_RS18875,beta-ketoacyl-ACP synthase,CONFIDENT_ESSENTIAL,essential,0,0.8687115139172467,0.7586206896551724,1.0,409,0,True,False
RS_RS18880,3-ketoacyl-ACP reductase FabG2,CONFIDENT_NONESSENTIAL,non-essential,1,0.2241719198373542,0.0,1.0,243,3,False,False
RS_RS18885,hotdog family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.4563833659259891,0.2105263157894736,0.0,161,0,True,False
RS_RS18890,beta-ketoacyl-[acyl-carrier-protein] synthase family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1854283977134468,0.0,1.0,396,3,False,False
RS_RS18895,MMPL family transporter,CONFIDENT_NONESSENTIAL,non-essential,0,0.1068850749311682,0.0,1.0,806,3,False,False
RS_RS18900,LolA family protein,PHENOTYPE_REQUIRED,unknown,0,0.4259509298076314,0.2,1.0,211,3,False,False
RS_RS18905,acyl-CoA thioesterase,PHENOTYPE_REQUIRED,unknown,0,0.4587133682794801,0.1951219512195122,4.0,145,3,False,False
RS_RS18910,HAL/PAL/TAL family ammonia-lyase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1563728743202989,0.0,1.0,529,3,False,False
RS_RS18915,glycosyltransferase family 2 protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1484041739260102,0.0,0.0,568,0,True,False
RS_RS18920,AMP-binding protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1506109735304167,0.0,1.0,564,3,False,False
RS_RS18925,membrane protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2373117787935418,0.0,0.0,206,0,True,False
RS_RS18930,acyl carrier protein,CONFIDENT_NONESSENTIAL,non-essential,1,0.5574470869517797,0.2631578947368421,0.0,82,0,True,False
RS_RS18935,phosphopantetheine-binding protein,PHENOTYPE_REQUIRED,unknown,0,0.5482504261009367,0.25,1.0,86,1,False,False
RS_RS18940,lysophospholipid acyltransferase family protein,CONFIDENT_ESSENTIAL,essential,1,0.8498754511631109,0.6666666666666666,1.0,269,3,False,False
RS_RS18945,beta-ketoacyl synthase chain length factor,CONFIDENT_NONESSENTIAL,non-essential,0,0.3257689539958635,0.1052631578947368,0.0,234,0,True,False
RS_RS18950,flagellar biosynthetic protein FliR,CONFIDENT_NONESSENTIAL,non-essential,0,0.2465448797815607,0.0303030303030303,1.0,263,3,False,False
RS_RS18955,flagellar biosynthesis protein FliQ,PHENOTYPE_REQUIRED,unknown,0,0.5967423666012763,0.303030303030303,1.0,90,3,False,False
RS_RS18960,flagellar type III secretion system pore protein FliP,PHENOTYPE_REQUIRED,unknown,0,0.3670691843051579,0.1515151515151515,1.0,250,3,False,False
RS_RS18965,flagellar biosynthetic protein FliO,PHENOTYPE_REQUIRED,unknown,0,0.2553528561523153,0.0,0.0,131,3,False,True
RS_RS18970,flagellar motor switch protein FliN,PHENOTYPE_REQUIRED,unknown,1,0.5363407742982743,0.2758620689655172,0.0,157,3,False,False
RS_RS18975,flagellar motor switch protein FliM,PHENOTYPE_REQUIRED,unknown,0,0.2042166670257661,0.0,0.0,336,3,False,True
RS_RS18980,flagellar basal body-associated protein FliL,PHENOTYPE_REQUIRED,unknown,0,0.2828030992951668,0.037037037037037,0.0,165,3,False,True
RS_RS18985,putative bifunctional diguanylate cyclase/phosphodiesterase,PHENOTYPE_REQUIRED,unknown,0,0.1392849825130741,0.0,0.0,579,3,False,True
RS_RS18990,LuxR C-terminal-related transcriptional regulator,PHENOTYPE_REQUIRED,unknown,0,0.2334097152830708,0.0,0.0,211,3,False,True
RS_RS18995,flagellin,PHENOTYPE_REQUIRED,unknown,0,0.2709671574443224,0.0714285714285714,0.0,274,3,False,True
RS_RS19000,flagellar filament capping protein FliD,PHENOTYPE_REQUIRED,unknown,0,0.1217597956783868,0.0,0.0,686,3,False,True
RS_RS19005,flagellar export chaperone FliS,PHENOTYPE_REQUIRED,unknown,0,0.2444190835954847,0.0,0.0,141,3,False,True
RS_RS19010,flagellar protein FliT,PHENOTYPE_REQUIRED,unknown,0,0.7591879651104517,0.5,1.0,119,3,False,False
RS_RS19015,MarR family winged helix-turn-helix transcriptional regulator,PHENOTYPE_REQUIRED,unknown,1,0.7669397441798307,0.4871794871794871,13.0,148,3,False,False
RS_RS19020,glycosyltransferase family 2 protein,PHENOTYPE_REQUIRED,unknown,0,0.1895393541358705,0.0,0.0,363,3,False,True
RS_RS19025,glycosyltransferase family 32 protein,PHENOTYPE_REQUIRED,unknown,0,0.1697302976422895,0.0,0.0,458,3,False,True
RS_RS19030,flagellar hook-basal body complex protein FliE,PHENOTYPE_REQUIRED,unknown,1,0.6147772669557481,0.3333333333333333,0.0,111,3,False,False
RS_RS19035,flagellar basal-body MS-ring/collar protein FliF,PHENOTYPE_REQUIRED,unknown,0,0.1307738464886772,0.0,0.0,612,3,False,True
RS_RS19040,flagellar motor switch protein FliG,PHENOTYPE_REQUIRED,unknown,0,0.1913860783104178,0.0,0.0,331,3,False,True
RS_RS19045,flagellar assembly protein FliH,PHENOTYPE_REQUIRED,unknown,1,0.2382148238844275,0.0416666666666666,0.0,249,3,False,True
RS_RS19050,flagellar protein export ATPase FliI,CONFIDENT_NONESSENTIAL,non-essential,0,0.190385973741168,0.0555555555555555,1.0,482,3,False,False
RS_RS19055,flagellar export protein FliJ,PHENOTYPE_REQUIRED,unknown,0,0.3938231430226432,0.1666666666666666,0.0,156,3,False,False
RS_RS19060,flagellar hook-length control protein FliK,PHENOTYPE_REQUIRED,unknown,0,0.1438232122395854,0.0,0.0,519,3,False,True
RS_RS19065,DedA family protein/thiosulfate sulfurtransferase GlpE,PHENOTYPE_REQUIRED,unknown,0,0.1941792493745151,0.0,0.0,327,3,False,True
RS_RS19070,GNAT family N-acetyltransferase,PHENOTYPE_REQUIRED,unknown,0,0.4029966544905012,0.1875,2.0,184,3,False,False
RS_RS19075,GGDEF domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1581077435525566,0.0,0.0,489,1,False,False
RS_RS19080,hypothetical protein,PHENOTYPE_REQUIRED,unknown,0,0.2479172599777403,0.0,0.0,101,3,False,True
RS_RS19085,diguanylate cyclase,CONFIDENT_NONESSENTIAL,non-essential,0,0.1525694689415814,0.0,0.0,513,2,False,False
RS_RS19090,BON domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2162700989928493,0.0,0.0,196,3,False,True
RS_RS19095,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2460005234019474,0.0,1.0,115,3,False,False
RS_RS19105,phosphatase PAP2 family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.2158522679780626,0.0,0.0,221,2,False,False
RS_RS19110,CFI-box-CTERM domain-containing protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1863945408375177,0.0,0.0,338,2,False,False
RS_RS19115,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1415059833620592,0.0,0.0,551,2,False,False
RS_RS19120,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1228943683927685,0.0,0.0,653,2,False,False
RS_RS19130,hypothetical protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.236386642149828,0.0,0.0,115,1,False,False
RS_RS19135,DUF1345 domain-containing protein,PHENOTYPE_REQUIRED,unknown,0,0.2069318884035909,0.0,0.0,225,3,False,True
RS_RS19140,AI-2E family transporter,PHENOTYPE_REQUIRED,unknown,1,0.2228068246925828,0.0625,0.0,342,3,False,True
RS_RS19145,MFS transporter,PHENOTYPE_REQUIRED,unknown,0,0.1879441226899109,0.04,0.0,412,3,False,True
RS_RS19150,ParB N-terminal domain-containing protein,CONFIDENT_ESSENTIAL,essential,0,0.9636897630979294,1.0,0.0,147,3,False,False
RS_RS19155,TonB-dependent receptor,CONFIDENT_NONESSENTIAL,non-essential,0,0.1455033392482673,0.054054054054054,13.0,747,3,False,False
RS_RS19160,RNA polymerase sigma factor,PHENOTYPE_REQUIRED,unknown,0,0.2127471590958093,0.0,0.0,197,3,False,True
RS_RS19165,TonB-dependent siderophore receptor,CONFIDENT_NONESSENTIAL,non-essential,0,0.1264535635421386,0.054054054054054,13.0,822,3,False,False
RS_RS19170,2%2C3-diaminopropionate biosynthesis protein SbnA,PHENOTYPE_REQUIRED,unknown,0,0.174910962074024,0.0,0.0,339,3,False,True
RS_RS19175,2%2C3-diaminopropionate biosynthesis protein SbnB,CONFIDENT_NONESSENTIAL,non-essential,0,0.2494946556736666,0.0952380952380952,2.0,341,3,False,False
RS_RS19180,IucA/IucC family protein,PHENOTYPE_REQUIRED,unknown,0,0.1157079365637834,0.0,0.0,630,3,False,True
RS_RS19185,MFS transporter,PHENOTYPE_REQUIRED,unknown,0,0.2822487732206771,0.1463414634146341,10.0,406,3,False,False
RS_RS19190,IucA/IucC family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1556078539365276,0.0666666666666666,1.0,612,3,False,False
RS_RS19195,IucA/IucC family protein,CONFIDENT_NONESSENTIAL,non-essential,0,0.1596761282692033,0.0666666666666666,1.0,590,3,False,False
RS_RS19200,HpcH/HpaI aldolase family protein,PHENOTYPE_REQUIRED,unknown,1,0.3002078646311266,0.1363636363636363,2.0,268,3,False,False
