pid	reaction_id	reaction	category	PREDICTED_GENE	is_real_gene	copied	starved	n_examples	top_similarity	compartment_ok	compartments	reason
1322	R-HSA-2769015		transition	KPNA4	True	False	True	0	0.000	True	cytosol;nucleoplasm	Importin-alpha recognition of the NICD1 NLS delivering PEST-mutant NICD1 through the nuclear pore into the nucleoplasm.
1323	R-HSA-2769007		transition	MIB1	True	False	True	0	0.000	False	plasma membrane	Ubiquitin ligation onto the DLL/JAG ligand paired with PEST-domain-mutant NOTCH1, priming ligand internalization.
1324	R-HSA-2752067		transition	SLC26A6	True	False	True	6	1.000	True	cytosol;extracellular region	Electrogenic anion exchange exporting HCO3- across the apical membrane of secretory epithelium.
1325	R-HSA-2855020		transition	RYR2	True	False	False	12	0.333	True	cytosol;sarcoplasmic reticulum lumen	Ca2+-induced Ca2+ release from the sarcoplasmic reticulum through the ryanodine receptor channel, distinct from IP3-gated ER release.
1326	R-HSA-2744361		transition	CLCNKB	True	False	True	7	1.000	True	cytosol;extracellular region	Cl- exit through a kidney/inner-ear CLC-K chloride channel operating with its barttin subunit.
1327	R-HSA-2900765		transition	MIB1	True	False	True	0	0.000	False	plasma membrane	E3-mediated ubiquitination of the DLL/JAG ligand engaged by NOTCH1 carrying combined HD and PEST lesions.
1328	R-HSA-2889070		transition	SLC9B2	True	False	False	12	0.500	True	mitochondrial intermembrane space;mitochondrial matrix	Electroneutral Na+/H+ antiport across the inner mitochondrial membrane, extruding matrix protons in exchange for Na+ entry.
1329	R-HSA-2872444		transition	SLC9A1	True	False	False	12	0.667	True	cytosol;extracellular region	Plasma-membrane Na+/H+ exchange using the inward Na+ gradient to extrude cytosolic protons and set intracellular pH.
1330	R-HSA-2872498		transition	SLC17A3	True	False	False	12	0.250	True	cytosol;endoplasmic reticulum lumen	Na+-coupled inorganic phosphate translocation into the ER lumen by a type-I sodium/phosphate cotransporter.
1331	R-HSA-2872463		transition	SLC9C1	True	False	False	12	0.200	True	extracellular region;sperm flagellum	Sperm-specific, voltage-gated Na+/H+ exchange that alkalinizes the flagellar cytoplasm during capacitation.
1332	R-HSA-2855252		transition	RDH11	True	False	False	12	0.200	True	cytosol	NADPH-dependent reduction of the aldehyde of all-trans-retinal to the primary alcohol retinol while chaperoned by CRBP2/RBP2.
1333	R-HSA-2872497		transition	SLC2A9	True	False	True	0	0.000	True	cytosol;extracellular region	Facilitative, ATP-independent urate efflux down its gradient by the GLUT9 urate uniporter.
1334	R-HSA-2993802		transition	HLCS	True	False	False	12	0.235	True	cytosol	ATP-dependent formation of biotinyl-AMP and amide ligation of biotin to the specific lysine of the pyruvate carboxylase biotin-carboxyl-carrier domain.
1335	R-HSA-2993814		transition	HLCS	True	False	False	12	0.250	True	cytosol	Biotinyl-adenylate intermediate transfers biotin onto the acceptor lysine of acetyl-CoA carboxylase alpha, releasing AMP and PPi.
1336	R-HSA-2995330		transition	COX10	True	False	False	12	0.143	True	mitochondrial inner membrane;mitochondrial matrix	Farnesyl transfer from FPP onto the vinyl group of heme b to give heme O, releasing pyrophosphate at the inner mitochondrial membrane.
1337	R-HSA-2993898		transition	VRK1	True	False	True	1	0.167	True	chromosome;nuclear envelope;nucleoplasm	Phosphorylation of the BANF1 N-terminal T2/T3/S4 cluster, abolishing its DNA and LEM-domain binding and releasing chromatin from the envelope.
1338	R-HSA-2993799		transition	HLCS	True	False	False	12	0.235	True	cytosol	Holocarboxylase-synthetase biotinylation of the MCCC1 subunit lysine of methylcrotonyl-CoA carboxylase via biotinyl-AMP.
1339	R-HSA-2990842		transition	SENP2	True	False	True	1	0.167	True	nucleoplasm	C-terminal hydrolase trimming of the SUMO2 precursor tail to expose the di-glycine needed for conjugation.
1340	R-HSA-2990840		transition	SENP1	True	False	True	1	0.167	True	nucleoplasm	Endopeptidase maturation of pro-SUMO1, cleaving after the Gly-Gly motif to generate conjugatable SUMO1.
1341	R-HSA-2993447		transition	HLCS	True	False	False	12	0.235	True	cytosol	Biotin ligation to the PCCA biotin-carboxyl-carrier lysine of propionyl-CoA carboxylase through a biotinyl-adenylate intermediate.
1342	R-HSA-2995334		transition	COX15	True	False	False	12	0.111	True	mitochondrial inner membrane;mitochondrial matrix	Two-step monooxygenation/oxidation of the heme O C8 methyl to the formyl group of heme A in the inner mitochondrial membrane.
1343	R-HSA-2993763		transition	SENP5	True	False	True	1	0.167	True	nucleoplasm	SUMO C-terminal hydrolase processing of the SUMO3 precursor, the isoform preference of this SENP family member.
1344	R-HSA-2997616		transition	PIAS1	True	True	False	12	0.500	True	nucleoplasm	SP-RING E3 ligase discharge of SUMO2/3 from UBE2I onto BRCA1 lysines, building poly-SUMO chains at damage sites.
1345	R-HSA-2997709		transition	PIAS4	True	True	False	12	0.333	True	nucleoplasm	E3-assisted isopeptide transfer of a single SUMO1 from charged UBE2I onto BRCA1 K109.
1346	R-HSA-3108212		transition	NSMCE2	True	False	False	12	0.500	True	nucleoplasm	SMC5/6-embedded SP-RING ligase that conjugates SUMO1 to cohesin subunits, the dedicated cohesin SUMO E3.
1347	R-HSA-3002798		transition	KPNA2	True	False	True	5	0.333	True	cytosol;nucleoplasm	Importin-alpha-dependent nuclear import of activated T210-phosphorylated PLK1 through the nuclear pore.
1348	R-HSA-3000383		transition	PIAS1	True	False	False	12	1.000	True	nucleoplasm	SUMO1 isopeptide ligation onto PML K65/K160/K490 by an SP-RING E3, the modification that nucleates PML nuclear bodies.
1349	R-HSA-3000434		transition	RANBP2	True	True	False	12	1.000	True	nucleoplasm	Nucleoporin-associated E3 activity that transfers SUMO1 from thioester-charged UBE2I onto MDM2 K182.
1350	R-HSA-3002811		transition	PPP1CB	True	True	False	12	0.333	False	nucleoplasm	Removal of the activating Thr210 phosphate from PLK1 is a Ser/Thr phosphoprotein phosphatase step, carried out by the PP1beta catalytic subunit in its MYPT1-targeted holoenzyme.
1351	R-HSA-3076905		transition	BTD	True	False	True	0	0.000	True	extracellular region	Hydrolysis of the amide bond of biocytin to release free biotin and L-lysine is the defining biotinidase amidohydrolase reaction in plasma.
1352	R-HSA-3149440		transition	SAR1A	True	False	True	0	0.000	True	Golgi membrane;endoplasmic reticulum membrane	Anterograde ER-to-Golgi delivery of a membrane protein is COPII vesicle budding, initiated by this small GTPase.
1353	R-HSA-3139027		transition	PPIA	True	False	True	0	0.000	False	extracellular region	Conversion of the immature to the mature (core-condensed) virion after Gag processing requires the host peptidyl-prolyl isomerase packaged on capsid to isomerize the CA Gly89-Pro90 bond.
1354	R-HSA-3134953		transition	MYD88	True	False	True	0	0.000	True	cytosol	Protein-protein docking in which the TIR/death-domain adaptor is recruited onto the CpG-bound helicase sensor, forming the signalling complex.
1355	R-HSA-3149432		transition	AP1M1	True	False	True	0	0.000	True	Golgi membrane;plasma membrane	Post-Golgi delivery of the type-I membrane protein to the cell surface proceeds through clathrin adaptor AP-1 mu-subunit recognition of its cytoplasmic sorting motif.
1356	R-HSA-3165230		transition	SLC52A3	True	False	True	0	0.000	True	cytosol;extracellular region	Electroneutral carrier-mediated uptake of free riboflavin across the plasma membrane by the RFVT3 vitamin B2 transporter.
1357	R-HSA-3159253		transition	MMAB	True	False	False	12	0.222	True	mitochondrial matrix	Adenosyl transfer from ATP to the reduced cobalt of cob(I/II)alamin with release of inorganic triphosphate is ATP:cob(I)alamin adenosyltransferase chemistry.
1358	R-HSA-3204311		transition	AOX1	True	False	False	12	0.400	True	cytosol	Molybdo-flavoenzyme oxidation of the pyridoxal aldehyde to 4-pyridoxate using water as oxygen donor and O2 as electron acceptor, generating H2O2.
1359	R-HSA-3209159		transition	XPO1	True	False	True	1	0.333	True	cytosol;nucleoplasm	CRM1-dependent nuclear export of the phospho-ERF cargo through the nuclear pore, driven by RanGTP.
1360	R-HSA-3214912		transition	KDM1A	True	True	False	12	0.167	True	nucleoplasm	FAD-dependent amine oxidation of mono-methylated H3K4 releasing formaldehyde, the LSD1 demethylase mechanism (not a 2-oxoglutarate dioxygenase).
1361	R-HSA-3215391		transition	JAK2	True	False	True	0	0.000	True	nucleoplasm	ATP-dependent tyrosine phosphorylation of PRMT5 at Y297/Y304/Y307, a non-receptor tyrosine kinase reaction characteristic of JAK2 (and its V617F form).
1362	R-HSA-3229102		transition	MAPKAPK3	True	False	True	2	0.125	True	nucleoplasm	Stress-kinase phosphorylation of the PRC1 subunit BMI1 that dissolves polycomb binding and evicts PRC1 from the INK4A/ARF locus.
1363	R-HSA-3222237		transition	SMYD2	True	False	False	12	0.714	False	nucleoplasm	SET-domain transfer of a single methyl group from AdoMet to p53 lysine 370, a mono-methyltransferase specificity.
1364	R-HSA-3225851		transition	TXN	True	False	True	0	0.000	False	cytosol	Two-electron oxidation of the thioredoxin active-site dithiol to a disulfide by ROS, which releases the ASK1 kinase it was clamping.
1365	R-HSA-3229118		transition	SLC37A4	True	False	True	2	0.250	True	cytosol;endoplasmic reticulum lumen	Glucose-6-phosphate/phosphate antiport across the ER membrane; the null output reflects a translocase-deficient (GSD1b) transporter.
1366	R-HSA-3232162		transition	UBE2I	True	True	False	12	0.500	True	nucleoplasm	Direct transfer of SUMO1 from the E2 catalytic cysteine (C93) onto MITF acceptor lysines via isopeptide bond formation.
1367	R-HSA-3249379		transition	JAK1	True	False	True	1	0.200	True	cytosol	ATP-dependent phosphorylation of the STAT6 C-terminal activation-loop tyrosine Y641 that licenses SH2-mediated dimerization.
1368	R-HSA-3249370		transition	KPNB1	True	False	True	0	0.000	True	cytosol;nucleoplasm	Importin-beta mediated translocation of the phospho-STAT6 dimer through the nuclear pore complex.
1369	R-HSA-3247569		transition	PADI4	True	False	False	12	0.333	False	nucleoplasm	Calcium-dependent hydrolytic deimination of the histone H3 arginine guanidino group to citrulline with ammonia release.
1370	R-HSA-3249390		transition	TBK1	True	True	True	1	0.200	True	cytoplasmic vesicle membrane;cytosol	Trans-autophosphorylation of the TBK1 activation-loop serine 172 within the STING-bound complex.
1371	R-HSA-3282876		transition	G6PC1	True	True	True	11	0.500	True	endoplasmic reticulum lumen	ER-luminal hydrolysis of the glucose-6-phosphate phosphoester bond; the empty product side marks catalytically dead G6Pase-alpha mutants (GSD1a).
1372	R-HSA-3295580		transition	NALCN	True	False	False	12	1.000	True	cytosol;extracellular region	Passive, voltage-independent Na+ leak conductance down its electrochemical gradient into the cytosol.
1373	R-HSA-3296126		transition	UBE2I	True	True	False	12	0.333	True	nucleoplasm	Isopeptide conjugation of SUMO1 from the UBC9 thioester onto ZNF131 K601 without a dedicated E3.
1374	R-HSA-3266566		transition	G6PC3	True	False	False	12	1.000	True	endoplasmic reticulum lumen	Same glucose-6-phosphate phosphomonoester hydrolysis in the ER lumen, performed by the ubiquitously expressed G6Pase-beta isoform.
1375	R-HSA-3295579		transition	TRPV6	True	False	False	12	1.000	True	cytosol;extracellular region	Highly Ca2+-selective channel-mediated entry of Ca2+ down its gradient from the extracellular space into the cytosol.
1376	R-HSA-3296462		transition	CUBN	True	True	True	2	0.250	True	extracellular region;plasma membrane	Receptor binding of the intrinsic factor-cobalamin complex at the apical membrane; the P1297L cubilin cannot form the endocytic complex.
1377	R-HSA-3257122		transition	SLC37A4	True	False	True	2	0.400	True	cytosol;endoplasmic reticulum lumen	Obligatory 1:1 glucose-6-phosphate in/phosphate out antiport across the ER membrane.
1378	R-HSA-3274540		transition	G6PC3	True	False	True	11	0.500	True	endoplasmic reticulum lumen	Loss of ER-luminal glucose-6-phosphate hydrolysis by mutant G6Pase-beta, the defect underlying severe congenital neutropenia type 4.
1379	R-HSA-3262512		transition	G6PC2	True	False	False	12	1.000	True	endoplasmic reticulum lumen	Islet-specific G6Pase isoform hydrolysing glucose-6-phosphate to glucose and Pi in the ER lumen.
1380	R-HSA-3296477		transition	AMN	True	False	True	2	0.250	True	extracellular region;plasma membrane	Amnionless is the membrane-anchoring partner that presents cubilin for intrinsic factor-cobalamin capture; mutant AMN abolishes complex formation.
1381	R-HSA-3301237		transition	KAT2A	True	True	False	12	0.333	True	nucleoplasm	Acetyl transfer from acetyl-CoA to the histone H3 lysine 14 epsilon-amine, the classic GCN5 site specificity.
1382	R-HSA-3304394		transition	TGFBR1	True	False	True	0	0.000	True	cytosol;early endosome membrane	Receptor Ser/Thr kinase phosphorylation of the SMAD2/3 C-terminal SSXS motif; motif mutants cannot accept the phosphate.
1383	R-HSA-3315483		transition	SMAD4	True	False	True	1	0.200	True	cytosol	MH2-MH2 domain heterotrimerization of the co-SMAD with receptor-phosphorylated SMAD2/3, blocked by MH2 interface mutations.
1384	R-HSA-3299657		transition	TCN2	True	False	True	0	0.000	True	extracellular region	Non-covalent binding of cobalamin by transcobalamin II for plasma transport; the P259R substitution destroys the binding pocket.
1385	R-HSA-3318413		transition	KAT7	True	False	False	12	0.333	True	nucleoplasm	HBO1-type acetyl-CoA-dependent H3 acetylation on nucleosomes already carrying trimethyl-lysine, whose ING PHD subunits read the me3 mark.
1386	R-HSA-3301943		transition	GSTK1	True	False	True	0	0.000	False	mitochondrial matrix	Glutathione S-conjugation to the aromatic carbon of 1-chloro-2,4-dinitrobenzene with chloride displacement, by the mitochondrial kappa-class GST.
1387	R-HSA-3318590		transition	MMACHC	True	True	True	1	0.100	True	cytosol	NADPH-dependent reductive decyanation of cyanocobalamin to cob(II)alamin; the mutant CblC protein performs no decyanation.
1388	R-HSA-3301345		transition	KAT5	True	False	False	12	0.333	True	nucleoplasm	Acetyl-CoA-dependent lysine acetylation of nucleosomal histones H3 and H4 by the TIP60 MYST acetyltransferase.
1389	R-HSA-3318576		transition	MMACHC	True	False	True	0	0.000	True	cytosol	Reductive dealkylation/reduction of the upper-axial ligand of cobalamin by CblC; mutants fail to process incoming Cbl.
1390	R-HSA-3315455		transition	CBLIF	True	False	True	0	0.000	True	extracellular region	Gastric intrinsic factor binds cobalamin in the gut lumen; the S27Cfs*23 truncation removes the Cbl-binding protein entirely.
1391	R-HSA-3318563		transition	MTRR	True	True	True	6	0.182	True	cytosol	NADPH-driven reductive methylation of enzyme-bound cob(II)alamin using AdoMet as methyl donor, lost in mutant methionine synthase reductase.
1392	R-HSA-3311014		transition	SMAD4	True	False	True	0	0.000	True	cytosol	Trimeric complex assembly through the SMAD4 MH2 interface with phospho-SMAD2/3, abolished by MH2 domain mutations.
1393	R-HSA-3318571		transition	MMADHC	True	True	True	2	0.250	True	cytosol	Hand-off binding of MMACHC-bound cob(II)alamin to the CblD branching protein; mutant MMADHC cannot form the transfer complex.
1394	R-HSA-3318486		transition	KAT6A	True	True	False	12	0.333	True	nucleoplasm	MYST-family acetyl transfer from acetyl-CoA to histone H3 lysine 14, the MOZ site specificity.
1395	R-HSA-3299680		transition	SOD2	True	False	False	12	0.214	True	mitochondrial matrix	Manganese-dependent dismutation of two superoxide radicals into O2 and hydrogen peroxide inside the mitochondrial matrix.
1396	R-HSA-3321883		transition	KAT8	True	True	False	12	0.500	True	nucleoplasm	Acetyl-CoA-dependent acetylation of histone H4 lysine 16 (residue 17 with initiator Met), the signature MOF/MSL specificity.
1397	R-HSA-3322140		transition	MTR	True	True	True	2	0.200	True	cytosol	Transfer of the methyl group from enzyme-bound methylcobalamin to homocysteine to give methionine, lost in mutant methionine synthase.
